# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
4.331634132932447301e+02,2.308597562285381599e+01,-7.489182525206515562e-02
4.341105928238963543e+02,2.303560467149589641e+01,-6.254751631024127456e-02
4.350577723545478648e+02,2.298545304886670593e+01,-6.284895187287717344e-02
4.360049518851994321e+02,2.293551932555346440e+01,-7.715387790889294273e-02
4.369521314158509995e+02,2.288580208453753073e+01,-6.698806226367454153e-02
4.378993109465025668e+02,2.283629992106035544e+01,-5.610959360808909918e-02
4.388464904771541342e+02,2.278701144249116339e+01,-5.765962202927288338e-02
4.397936700078056447e+02,2.273793526819637023e+01,-6.593274821813993603e-02
4.407408495384572120e+02,2.268907002941065443e+01,-6.979959739510539773e-02
4.416880290691087225e+02,2.264041436910971683e+01,-7.325078189391960592e-02
4.426352085997603467e+02,2.259196694188464605e+01,-6.846640818750808488e-02
4.435823881304119141e+02,2.254372641381792164e+01,-7.433091331986713124e-02
4.445295676610633677e+02,2.249569146236097694e+01,-8.133416331221317297e-02
4.454767471917150488e+02,2.244786077621332510e+01,-9.249959890542165664e-02
4.464239267223665024e+02,2.240023305520327668e+01,-9.008986377453849503e-02
4.473711062530181266e+02,2.235280701017006422e+01,-1.020338017903404393e-01
4.483182857836697508e+02,2.230558136284758319e+01,-1.036327505702658303e-01
4.492654653143212045e+02,2.225855484574952570e+01,-1.131539871016452870e-01
4.502126448449728287e+02,2.221172620205596715e+01,-1.372690934043930833e-01
4.511598243756243392e+02,2.216509418550143451e+01,-1.256268966442659896e-01
4.521070039062759065e+02,2.211865756026432095e+01,-1.321060235820269158e-01
4.530541834369274170e+02,2.207241510085771807e+01,-1.406893010199569138e-01
4.540013629675790412e+02,2.202636559202161592e+01,-1.493506834395563199e-01
4.549485424982306085e+02,2.198050782861644592e+01,-1.621979811333945365e-01
4.558957220288821190e+02,2.193484061551793829e+01,-1.673465602895063409e-01
4.568429015595337432e+02,2.188936276751329757e+01,-1.738451123361796913e-01
4.577900810901852537e+02,2.184407310919868195e+01,-1.874718293722739126e-01
4.587372606208368211e+02,2.179897047487792250e+01,-2.052754031815054170e-01
4.596844401514883316e+02,2.175405370846251429e+01,-2.253255087412288638e-01
4.606316196821398989e+02,2.170932166337284386e+01,-2.326959475328875260e-01
4.615787992127915800e+02,2.166477320244060678e+01,-2.483431255883148114e-01
4.625259787434430905e+02,2.162040719781248299e+01,-2.612831450414137002e-01
4.634731582740946010e+02,2.157622253085490271e+01,-2.722848281929974301e-01
4.644203378047461683e+02,2.153221809206005943e+01,-3.045764299412915821e-01
4.653675173353976220e+02,2.148839278095304550e+01,-3.267288020644852908e-01
4.663146968660493030e+02,2.144474550600007845e+01,-3.368906728235263603e-01
